,exp_id,peak_id,year,season,host,route1,route2,nation,leaders,sponsor,success1,success2,ascent1,ascent2,claimed,disputed,countries,bc_date,summit_date,summit_time,summit_days,tot_days,term_date,term_reason,term_note,high_point,traverse,ski,parapente,camps,rope,tot_members,summit_members,summiter_deaths,tot_hired,summit_hired,hired_deaths,no_hired,o2_used,o2_none,o2_climb,o2_descent,o2_sleep,o2_medical,o2_taken,o2_unkwn,other_smts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,peak_name,peak_height
2799,AMAD17316,AMAD,2017,Autumn,Nepal,SW Ridge,other,Belgium,Davy Aerts,Belgian Ama Dablam Expedition 2017,True,False,0,,False,False,,2017-10-28 00:00:00,2017-11-05 00:00:00,1100.0,8,10,2017-11-07 00:00:00,1,,6814,False,False,False,2,0,2,2,0,2,2,0,False,False,True,False,False,False,False,False,False,Summited Cholatse (CHOL-173-01),"BC(28/10,4600m),C1(03/11,5700m),C2(04/11,6000m),Smt(05/11)",,False,Asian Trekking (Prestige Adventure pmt),True,False,False,False,Ama Dablam,6814
2800,AMAD17317,AMAD,2017,Autumn,Nepal,SW Ridge,other,Lithuania,Saulius Damaulevicius,Makalu Extreme International Ama Dablam Expedition 2017,True,False,0,,False,False,"Latvia, Russia",2017-10-11 00:00:00,2017-10-20 00:00:00,900.0,9,11,2017-10-22 00:00:00,1,,6814,False,False,False,2,0,3,3,0,1,1,0,False,False,True,False,False,False,False,False,False,0,"BC(11/10,4600m),C1(13/10,5800m),C2(19/10,6050m),Smt(20/10)",,False,Makalu Extreme Treks,True,False,False,False,Ama Dablam,6814
2801,AMAD17318,AMAD,2017,Autumn,Nepal,SW Ridge,other,Greece,Alexios Passalidis,Makalu Extreme International Ama Dablam Expedition 2017,True,False,0,,False,False,Germany,2017-10-20 00:00:00,2017-10-25 00:00:00,1030.0,5,12,2017-11-01 00:00:00,1,,6814,False,False,False,2,0,3,3,0,3,3,0,False,False,True,False,False,False,False,False,False,0,"BC(20/10),C1(23/10),C2A(24/10,6000n),C2B(28/10,6200m),Smt(25,29/10)",,False,Makalu Extreme Treks,True,False,False,False,Ama Dablam,6814
2802,AMAD17319,AMAD,2017,Autumn,Nepal,SW Ridge,other,Russia,Oxana Morneva,Makalu Extreme International Ama Dablam Expedition 2017,True,False,0,,False,False,Nepal,2017-10-18 00:00:00,2017-10-30 00:00:00,0.0,12,16,2017-11-03 00:00:00,1,,6814,False,False,False,2,0,7,3,0,7,2,0,False,True,False,True,False,False,True,False,False,0,"BC(18/10,4600m),C1(20/10,5800m),C2(21/10,6100m),Smt(30/10)",,False,Makalu Extreme Treks,True,False,False,False,Ama Dablam,6814
2803,AMAD17320,AMAD,2017,Autumn,Nepal,SW Ridge,other,Slovenia,Franc Pepevnik,Slovenian Ama Dablam Expedition 2017,True,False,0,,False,False,,2017-10-26 00:00:00,2017-11-02 00:00:00,630.0,7,9,2017-11-04 00:00:00,1,,6814,False,False,False,2,0,3,2,0,1,1,0,False,False,True,False,False,False,False,False,False,Climbed Lobuche East,"BC(26/10,4600m),C1(31/10,5700m),C2(01/11,6000m),Smt(02/11)",Pepevnik and Breznik frostbite,False,Himalayan Waves (Snowy Horizon pmt),True,False,False,False,Ama Dablam,6814
2804,AMAD17321,AMAD,2017,Autumn,Nepal,SW Ridge,other,Germany,Christian Gatniejewski,German Ama Dablam Expedition 2017,False,False,0,,False,False,,2017-11-02 00:00:00,2017-11-05 00:00:00,0.0,3,5,2017-11-07 00:00:00,14,,5900,False,False,False,0,0,2,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,,,False,Adventure Geo Treks (Snowy Horizon pmt),True,False,False,False,Ama Dablam,6814
2805,AMAD17322,AMAD,2017,Autumn,Nepal,SW Ridge,other,Kosovo,Arineta Mula,Kosovo Ama Dablam Expedition 2017,True,False,0,,False,False,,2017-11-07 00:00:00,2017-11-11 00:00:00,1000.0,4,7,2017-11-14 00:00:00,1,,6814,False,False,False,2,0,1,1,0,1,1,0,False,False,True,False,False,False,False,False,False,0,"BC(07/11,4700m),C1(09/11,5600m),C2(10/11,6100m),Smt(11/11)",,False,Happy Feet Mountaineers (Cho Oyu Trekking pmt),True,False,False,False,Ama Dablam,6814
2806,AMAD17323,AMAD,2017,Autumn,Nepal,SW Ridge,other,Ecuador,Esteban Mena Yanez,Ecuadorian Ama Dablam Expedition 2017,False,False,0,,False,False,,2017-10-28 00:00:00,2017-11-02 00:00:00,0.0,5,6,2017-11-03 00:00:00,7,,5900,False,False,False,0,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(28/10,4600m),xxx(02/11,5900m)",,False,Cho Oyu Trekking,True,False,False,False,Ama Dablam,6814
2807,AMAD17324,AMAD,2017,Autumn,Nepal,SW Ridge,other,Italy,Cristina Piolini,Monte Rosa Ama Dablam Expedition 2017,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,0,0,2,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,,,False,Cho Oyu Trekking (Top Himalaya Guides pmt),True,False,False,False,Ama Dablam,6814
2808,AMAD17325,AMAD,2017,Autumn,Nepal,SW Ridge,other,Norway,Pal Roesrud,Peaks of Nepal Ama Dablam Expedition 2017,True,False,0,,False,False,,2017-10-29 00:00:00,2017-11-07 00:00:00,700.0,9,12,2017-11-10 00:00:00,1,,6814,False,False,False,3,0,8,4,0,4,2,0,False,False,True,False,False,False,False,True,False,0,"BC(29/10,4600m),ABC(03/11,5500m),C1(04/11,5600m),C2(05/11,6000m),C3(06/11,6300m),Smt(07/11)",,False,Peaks of Nepal,True,False,False,False,Ama Dablam,6814
2809,AMAD17326,AMAD,2017,Autumn,Nepal,SW Ridge,other,Switzerland,Markus Weber,Kobler & Partner Ama Dablam Expedition 2017,True,False,0,,False,False,Germany,2017-10-19 00:00:00,2017-10-23 00:00:00,800.0,4,6,2017-10-25 00:00:00,1,,6814,False,False,False,2,0,2,1,0,2,2,0,False,False,True,False,False,False,False,False,False,Climbed Lobuche East,"BC(19/10,4533m),C1(21/10,5800m),C2(22/10,6000m),Smt(23/10)",,False,Himalaya Vision (Snowy Horizon pmt),True,False,False,False,Ama Dablam,6814
2810,AMAD17327,AMAD,2017,Autumn,Nepal,SW Ridge,other,Switzerland,Jacqueline Weyermann,Kobler & Partner Ama Dablam Expedition 2017,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,2,0,2,0,0,2,0,0,False,False,True,False,False,False,False,False,False,0,,,False,Himalaya Vision (Snowy Horizon pmt),True,False,False,False,Ama Dablam,6814
2811,AMAD17328,AMAD,2017,Autumn,Nepal,SW Ridge,other,Italy,Roberto Daz,Italian Ama Dablam Expedition 2017,True,False,0,,False,False,,2017-11-11 00:00:00,2017-11-16 00:00:00,1030.0,5,7,2017-11-18 00:00:00,1,,6814,False,False,False,2,0,2,2,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(11/11,4600m),C1(12/11,5900m),C2(15/11,6100m),Smt(16/11)",,False,Ramdung Expedition (Snowy Horizon pmt),True,False,False,False,Ama Dablam,6814
2812,AMAD17329,AMAD,2017,Autumn,Nepal,SW Ridge,other,Nepal,Pemba Norbu Sherpa,Wild Yak Ama Dablam Expedition 2017,False,False,0,,False,False,Switzerland,2017-11-20 00:00:00,2017-11-25 00:00:00,0.0,5,8,2017-11-28 00:00:00,7,,6600,False,False,False,2,0,2,0,0,0,0,0,True,False,True,False,False,False,False,True,False,0,"BC(20/11,4850m),C1(23/11,5700m),C2(24/11,5900m),xxx(25/11,6600m)",,False,Wild Yak Expeditions,True,False,False,False,Ama Dablam,6814
2813,AMAD17330,AMAD,2017,Autumn,Nepal,SW Ridge,other,Romania,Radu Albu,Satori Adventures Ama Dablam Expedition 2017,True,False,0,,False,False,"Australia, China, Hungary, India, Ireland, Ukraine, USA",2017-10-08 00:00:00,2017-10-19 00:00:00,0.0,11,14,2017-10-22 00:00:00,1,,6814,False,False,False,3,0,10,6,0,4,4,0,False,False,True,False,False,False,False,False,False,0,"BC(08/10,4500m),C1(14/10,5600m),C2(16/10,5900m),C3(18/10,6200m),Smt(20/10),Smt(19,21,31)","Darabont got slight frostbite at middle finger of left hand on summit day, but is expected to recover 100%",True,Satori Adventures,True,False,False,False,Ama Dablam,6814
